START_DATE,ELAPSED_MINUTE,DATE,YEAR,MONTH,DAY,WEEKDAY,IS_WEEKEND,IS_MONTHEND,NEXTDAY,LASTDAY,REFER_DATE,IS_HOLIDAY,IS_SPECIALDAY,BT01,BT02,BT03,BT04,BT05,BT06,BT07,BT08,BT09,BT10,BT11,BT12,BT13,BT14,BT15,BT16,date
2016/7/1,211,2016/6/30,2016,6,30,4,0,1,2016/7/1,2016/6/29,2016/5/30,0,0,20510589.0,6850840.0,3613.0,1455143.0,473908.0,8933810.0,4857253.0,1145599.0,15618882.0,8547797.0,2156585.0,923027.0,201462.0,4335472.0,83385.0,3725032.0,2016-06-30
2016/7/2,175,2016/7/1,2016,7,1,5,0,0,2016/7/2,2016/6/30,2016/6/1,0,0,21588897.0,7129975.0,3522.0,1392414.0,466225.0,8649447.0,5739330.0,1286194.0,15376252.0,8418241.0,2524284.0,1860963.0,253483.0,4169887.0,74022.0,4373401.0,2016-07-01
2016/7/3,161,2016/7/2,2016,7,2,6,1,0,2016/7/3,2016/7/1,2016/6/2,0,0,15544584.0,4299908.0,13.0,613251.0,231070.0,5672195.0,5125175.0,329521.0,9447661.0,6414626.0,1836929.0,301962.0,56809.0,1904753.0,36777.0,3928246.0,2016-07-02
2016/7/4,156,2016/7/3,2016,7,3,7,1,0,2016/7/4,2016/7/2,2016/6/3,0,0,14935518.0,3800464.0,0.0,537996.0,166464.0,5049361.0,4749097.0,296757.0,7802311.0,6291768.0,1626226.0,211354.0,53742.0,1755411.0,33164.0,3703522.0,2016-07-03
2016/7/5,175,2016/7/4,2016,7,4,1,0,0,2016/7/5,2016/7/3,2016/6/4,0,0,20934239.0,6703734.0,3653.0,1336672.0,501355.0,8366411.0,4938239.0,1349089.0,15057104.0,8398452.0,2619933.0,2535940.0,250260.0,3969349.0,67067.0,3820454.0,2016-07-04
2016/7/6,182,2016/7/5,2016,7,5,2,0,0,2016/7/6,2016/7/4,2016/6/5,0,0,20715660.0,6644864.0,3007.0,1255894.0,567713.0,8155898.0,4846917.0,1191337.0,14771305.0,8359462.0,2625189.0,1466244.0,216836.0,3748974.0,71100.0,3762975.0,2016-07-05
2016/7/7,171,2016/7/6,2016,7,6,3,0,0,2016/7/7,2016/7/5,2016/6/6,0,0,18907157.0,6117880.0,3059.0,1191248.0,508066.0,7563315.0,4731010.0,1050851.0,13506023.0,7874052.0,2422412.0,1774777.0,184330.0,3520629.0,65907.0,3645479.0,2016-07-06
2016/7/8,169,2016/7/7,2016,7,7,4,0,0,2016/7/8,2016/7/6,2016/6/7,0,0,18837974.0,6013079.0,2967.0,1149617.0,496921.0,7908640.0,4560585.0,1023167.0,13361196.0,7774319.0,2150881.0,945070.0,195768.0,3494714.0,66443.0,3717806.0,2016-07-07
2016/7/9,170,2016/7/8,2016,7,8,5,0,0,2016/7/9,2016/7/7,2016/6/8,0,0,19280958.0,6211058.0,3151.0,1160852.0,443374.0,7720310.0,4785256.0,898903.0,13733736.0,8233011.0,2220832.0,853034.0,173226.0,3638480.0,66881.0,3716025.0,2016-07-08
2016/7/10,156,2016/7/9,2016,7,9,6,1,0,2016/7/10,2016/7/8,2016/6/9,0,0,14695391.0,4045886.0,0.0,511936.0,235992.0,5384335.0,5022095.0,310115.0,8305655.0,6111634.0,1550924.0,275774.0,54120.0,1945551.0,32549.0,3514589.0,2016-07-09
2016/7/11,162,2016/7/10,2016,7,10,7,1,0,2016/7/11,2016/7/9,2016/6/10,0,0,14942764.0,3858150.0,12.0,466564.0,181466.0,5184551.0,5646937.0,301222.0,7929105.0,6166274.0,1589877.0,211959.0,56633.0,1844016.0,32302.0,3408809.0,2016-07-10
2016/7/12,181,2016/7/11,2016,7,11,1,0,0,2016/7/12,2016/7/10,2016/6/11,0,0,19935245.0,6495964.0,3288.0,1168051.0,451490.0,8272228.0,5325956.0,1111967.0,15065731.0,8372447.0,2305905.0,1585490.0,222917.0,3959139.0,67629.0,3678257.0,2016-07-11
2016/7/13,166,2016/7/12,2016,7,12,2,0,0,2016/7/13,2016/7/11,2016/6/12,0,0,19429269.0,6100093.0,2946.0,1152672.0,503703.0,7944262.0,5010207.0,1086497.0,13954129.0,8017046.0,2428900.0,941910.0,210801.0,3897300.0,66568.0,3627694.0,2016-07-12
2016/7/14,152,2016/7/13,2016,7,13,3,0,0,2016/7/14,2016/7/12,2016/6/13,0,0,18357904.0,5987160.0,2998.0,1175130.0,548582.0,7150057.0,4850180.0,917402.0,13622411.0,7855383.0,2414138.0,1314228.0,176260.0,3797931.0,65961.0,3578634.0,2016-07-13
2016/7/15,156,2016/7/14,2016,7,14,4,0,0,2016/7/15,2016/7/13,2016/6/14,0,0,18346985.0,5972251.0,3199.0,1203240.0,495206.0,7647599.0,4675571.0,923532.0,13466593.0,7693552.0,2123875.0,1066849.0,183129.0,3826088.0,66665.0,3603779.0,2016-07-14
2016/7/16,161,2016/7/15,2016,7,15,5,0,0,2016/7/16,2016/7/14,2016/6/15,0,0,20662423.0,6635578.0,3244.0,1292459.0,438560.0,8841948.0,4992362.0,831635.0,15035770.0,8738469.0,2045627.0,792527.0,162952.0,3808128.0,74687.0,3891459.0,2016-07-15
2016/7/17,152,2016/7/16,2016,7,16,6,1,0,2016/7/17,2016/7/15,2016/6/16,0,0,14961599.0,4145468.0,0.0,537520.0,225839.0,5587699.0,4227269.0,297008.0,8791641.0,6253266.0,1367542.0,224302.0,54701.0,1754843.0,30476.0,3585032.0,2016-07-16
2016/7/18,137,2016/7/17,2016,7,17,7,1,0,2016/7/18,2016/7/16,2016/6/17,0,0,14032340.0,3338620.0,2.0,434139.0,177091.0,4920105.0,4006189.0,272667.0,7424779.0,6059264.0,1459997.0,190478.0,82818.0,1485269.0,27983.0,3461250.0,2016-07-17
2016/7/19,171,2016/7/18,2016,7,18,1,0,0,2016/7/19,2016/7/17,2016/6/18,0,0,20038183.0,5644835.0,3138.0,1112939.0,429814.0,8395495.0,4552297.0,1010069.0,14678002.0,8375313.0,2429964.0,935689.0,317146.0,3821493.0,74144.0,3727264.0,2016-07-18
2016/7/20,197,2016/7/19,2016,7,19,2,0,0,2016/7/20,2016/7/18,2016/6/19,0,0,18835630.0,5339856.0,3086.0,1197524.0,451672.0,8002572.0,4425028.0,1004583.0,13694643.0,7783897.0,2120622.0,745511.0,300395.0,3606687.0,72538.0,3707738.0,2016-07-19
2016/7/21,155,2016/7/20,2016,7,20,3,0,0,2016/7/21,2016/7/19,2016/6/20,0,0,18209259.0,5393296.0,3107.0,1160413.0,418157.0,7598529.0,4678910.0,862113.0,13364850.0,7726276.0,2076970.0,809806.0,264583.0,3630877.0,76677.0,3759553.0,2016-07-20
2016/7/22,153,2016/7/21,2016,7,21,4,0,0,2016/7/22,2016/7/20,2016/6/21,0,0,19077372.0,5263779.0,3445.0,1154463.0,427246.0,8138420.0,4619706.0,861606.0,13465646.0,7817274.0,2135825.0,959199.0,267003.0,3509196.0,76309.0,3839424.0,2016-07-21
2016/7/23,153,2016/7/22,2016,7,22,5,0,0,2016/7/23,2016/7/21,2016/6/22,0,0,18781554.0,5308190.0,3577.0,1204910.0,403809.0,7785051.0,4228703.0,761606.0,13036041.0,8100213.0,2139921.0,863384.0,232819.0,3513004.0,83038.0,4068849.0,2016-07-22
2016/7/24,146,2016/7/23,2016,7,23,6,1,0,2016/7/24,2016/7/22,2016/6/23,0,0,14380849.0,3491600.0,2.0,521639.0,195068.0,5410764.0,4228156.0,283946.0,8073938.0,5978605.0,1639826.0,204751.0,86982.0,1678837.0,40482.0,3680081.0,2016-07-23
2016/7/25,145,2016/7/24,2016,7,24,7,1,0,2016/7/25,2016/7/23,2016/6/24,0,0,13668041.0,3152956.0,0.0,480329.0,153418.0,4780550.0,4121997.0,260177.0,6981129.0,5675834.0,1560279.0,176823.0,79205.0,1552869.0,35405.0,3537748.0,2016-07-24
2016/7/26,183,2016/7/25,2016,7,25,1,0,0,2016/7/26,2016/7/24,2016/6/25,0,0,21787137.0,5904480.0,3277.0,1261017.0,401328.0,8504942.0,4753817.0,1014653.0,15063051.0,8683857.0,2747772.0,702831.0,322225.0,3995237.0,84413.0,3915243.0,2016-07-25
2016/7/27,156,2016/7/26,2016,7,26,2,0,0,2016/7/27,2016/7/25,2016/6/26,0,0,18911254.0,5397390.0,3168.0,1230218.0,407419.0,7937050.0,4672853.0,1071611.0,13861233.0,8085636.0,2410209.0,669465.0,299548.0,3653903.0,80481.0,3928107.0,2016-07-26
2016/7/28,155,2016/7/27,2016,7,27,3,0,0,2016/7/28,2016/7/26,2016/6/27,0,0,17729017.0,5283034.0,3325.0,1243569.0,469127.0,7607246.0,4610799.0,864675.0,13237374.0,7945470.0,2016375.0,521935.0,262732.0,3703661.0,83498.0,3891336.0,2016-07-27
2016/7/29,152,2016/7/28,2016,7,28,4,0,0,2016/7/29,2016/7/27,2016/6/28,0,0,17715232.0,5369593.0,3401.0,1279198.0,389497.0,8055498.0,4609703.0,899138.0,13490459.0,7769682.0,1996433.0,1067037.0,278324.0,3805019.0,80150.0,3913093.0,2016-07-28
2016/7/30,157,2016/7/29,2016,7,29,5,0,0,2016/7/30,2016/7/28,2016/6/28,0,0,18075136.0,5545046.0,3541.0,1374321.0,363896.0,8022553.0,4633725.0,821355.0,13571997.0,8035521.0,1998875.0,751783.0,255584.0,3901627.0,82918.0,4204265.0,2016-07-29
2016/7/31,190,2016/7/30,2016,7,30,6,1,0,2016/7/31,2016/7/29,2016/6/29,0,0,13689013.0,3687422.0,4.0,599983.0,182116.0,5557426.0,4284326.0,299830.0,8378035.0,5944048.0,1358331.0,221892.0,90335.0,1712011.0,44073.0,4020772.0,2016-07-30
2016/8/1,198,2016/7/31,2016,7,31,7,1,1,2016/8/1,2016/7/30,2016/6/30,0,0,13507389.0,3374032.0,1.0,549423.0,153795.0,5182668.0,4203753.0,267561.0,7555922.0,6004599.0,1280303.0,183468.0,80203.0,1621245.0,42267.0,4130506.0,2016-07-31
2016/8/2,164,2016/8/1,2016,8,1,1,0,0,2016/8/2,2016/7/31,2016/7/1,0,0,20763943.0,6935815.0,3476.0,1437358.0,423936.0,8753961.0,5691631.0,1092652.0,18299208.0,8484521.0,2607378.0,1002575.0,326913.0,4181308.0,89541.0,5138829.0,2016-08-01
2016/8/3,150,2016/8/2,2016,8,2,2,0,0,2016/8/3,2016/8/1,2016/7/2,0,0,19155718.0,5380511.0,2837.0,1207695.0,398859.0,7831033.0,5463524.0,1041835.0,13349302.0,7642059.0,2533075.0,846980.0,302808.0,3453509.0,84446.0,4859815.0,2016-08-02
2016/8/4,159,2016/8/3,2016,8,3,3,0,0,2016/8/4,2016/8/2,2016/7/3,0,0,19519737.0,5398678.0,3122.0,1293491.0,381276.0,7954545.0,5066749.0,954334.0,13566906.0,7859204.0,2528616.0,689645.0,286130.0,3463492.0,87614.0,4770716.0,2016-08-03
2016/8/5,160,2016/8/4,2016,8,4,4,0,0,2016/8/5,2016/8/3,2016/7/4,0,0,18802329.0,5359344.0,3325.0,1206994.0,352383.0,7982228.0,4902088.0,1011217.0,13253991.0,7702413.0,2462017.0,850373.0,300326.0,3320695.0,89976.0,4627100.0,2016-08-04
2016/8/6,176,2016/8/5,2016,8,5,5,0,0,2016/8/6,2016/8/4,2016/7/5,0,0,19800497.0,5466299.0,3598.0,1218876.0,338840.0,8175072.0,4950382.0,852798.0,13801201.0,8221242.0,2590199.0,637880.0,257060.0,3391019.0,98449.0,4748624.0,2016-08-05
2016/8/7,152,2016/8/6,2016,8,6,6,1,0,2016/8/7,2016/8/5,2016/7/6,0,0,14007512.0,3573656.0,0.0,597148.0,169791.0,5367070.0,4360209.0,293594.0,8110830.0,5833507.0,1721067.0,213173.0,87020.0,1581761.0,63900.0,4410992.0,2016-08-06
2016/8/8,139,2016/8/7,2016,8,7,7,1,0,2016/8/8,2016/8/6,2016/7/7,0,0,12834939.0,3117481.0,0.0,511284.0,139103.0,4899209.0,4214173.0,279271.0,7140217.0,5746821.0,1383886.0,174905.0,83181.0,1447904.0,67427.0,4363207.0,2016-08-07
2016/8/9,177,2016/8/8,2016,8,8,1,0,0,2016/8/9,2016/8/7,2016/7/8,0,0,19517651.0,5901771.0,3457.0,1223829.0,337096.0,8486082.0,4774489.0,1016225.0,14620689.0,8182932.0,2486541.0,760588.0,307979.0,3550009.0,111706.0,4894379.0,2016-08-08
2016/8/10,235,2016/8/9,2016,8,9,2,0,0,2016/8/10,2016/8/8,2016/7/9,0,0,19755700.0,5748243.0,2928.0,1302269.0,395210.0,8496730.0,5643355.0,1068285.0,14298719.0,8186172.0,2479256.0,572650.0,273356.0,3352419.0,102325.0,7277663.0,2016-08-09
2016/8/11,176,2016/8/10,2016,8,10,3,0,0,2016/8/11,2016/8/9,2016/7/10,0,0,20830839.0,6186364.0,3202.0,1198228.0,405980.0,8860396.0,6014736.0,945727.0,15184508.0,8327419.0,2546033.0,1143797.0,273067.0,3508808.0,108216.0,4410833.0,2016-08-10
2016/8/12,175,2016/8/11,2016,8,11,4,0,0,2016/8/12,2016/8/10,2016/7/11,0,0,19861419.0,5929059.0,3272.0,1212450.0,374276.0,8537290.0,5466348.0,861060.0,14455011.0,8123782.0,2566117.0,894709.0,249004.0,3439811.0,112829.0,4445086.0,2016-08-11
2016/8/13,168,2016/8/12,2016,8,12,5,0,0,2016/8/13,2016/8/11,2016/7/12,0,0,18891999.0,5671753.0,3342.0,1226671.0,342572.0,8214183.0,4917959.0,776393.0,13725513.0,7920144.0,2586200.0,645620.0,224940.0,3370813.0,117441.0,4479338.0,2016-08-12
2016/8/14,150,2016/8/13,2016,8,13,6,1,0,2016/8/14,2016/8/12,2016/7/13,0,0,14416619.0,3722353.0,3.0,586123.0,204061.0,5984056.0,4323233.0,288795.0,8505735.0,5927153.0,1786020.0,207608.0,85571.0,1634365.0,86084.0,4136453.0,2016-08-13
2016/8/15,145,2016/8/14,2016,8,14,7,1,0,2016/8/15,2016/8/13,2016/7/14,0,0,13008427.0,3269019.0,3.0,522786.0,148859.0,5197473.0,4144074.0,267853.0,7456205.0,5701529.0,1340507.0,172723.0,80112.0,1453626.0,95511.0,4024768.0,2016-08-14
2016/8/16,140,2016/8/15,2016,8,15,1,0,0,2016/8/16,2016/8/14,2016/7/15,0,0,16756734.0,4809494.0,1501.0,896007.0,321831.0,7277427.0,4716008.0,679382.0,11610345.0,7176001.0,1865889.0,493549.0,182438.0,2530128.0,101449.0,4428148.0,2016-08-15
2016/8/17,163,2016/8/16,2016,8,16,2,0,0,2016/8/17,2016/8/15,2016/7/16,0,0,20505040.0,6349968.0,2998.0,1269227.0,494802.0,9357380.0,5287941.0,1090911.0,15764484.0,8650472.0,2391271.0,814374.0,284763.0,3606629.0,107386.0,4831527.0,2016-08-16
2016/8/18,160,2016/8/17,2016,8,17,3,0,0,2016/8/18,2016/8/16,2016/7/17,0,0,19091832.0,5651339.0,2727.0,1190277.0,452142.0,8377354.0,4843169.0,835862.0,14075005.0,7768614.0,2342618.0,658479.0,251736.0,3383256.0,105715.0,4509966.0,2016-08-17
2016/8/19,154,2016/8/18,2016,8,18,4,0,0,2016/8/19,2016/8/17,2016/7/18,0,0,18481715.0,5719072.0,2884.0,1179513.0,436788.0,8422162.0,4825343.0,868649.0,13956905.0,7810250.0,2479019.0,785292.0,270007.0,3385606.0,115505.0,4387705.0,2016-08-18
2016/8/20,158,2016/8/19,2016,8,19,5,0,0,2016/8/20,2016/8/18,2016/7/19,0,0,18553052.0,5782355.0,3107.0,1229708.0,395930.0,8453498.0,4803966.0,803713.0,14000489.0,8062121.0,2255623.0,634153.0,245850.0,3477391.0,123749.0,4437582.0,2016-08-19
2016/8/21,147,2016/8/20,2016,8,20,6,1,0,2016/8/21,2016/8/19,2016/7/20,0,0,14834414.0,4027089.0,1.0,624153.0,222068.0,6289078.0,4451151.0,304465.0,9256226.0,6334689.0,1524769.0,198599.0,90421.0,1655723.0,80749.0,4269680.0,2016-08-20
2016/8/22,148,2016/8/21,2016,8,21,7,1,0,2016/8/22,2016/8/20,2016/7/21,0,0,13516420.0,3507328.0,2.0,558740.0,159175.0,5510344.0,4239578.0,273658.0,7916597.0,5936242.0,1415620.0,171305.0,79630.0,1514432.0,71594.0,4067776.0,2016-08-21
2016/8/23,166,2016/8/22,2016,8,22,1,0,0,2016/8/23,2016/8/21,2016/7/22,0,0,20056740.0,6281659.0,3296.0,1260038.0,393755.0,9214206.0,4956473.0,993364.0,15590751.0,8465908.0,2507778.0,953737.0,310291.0,3740890.0,119148.0,4378822.0,2016-08-22
2016/8/24,169,2016/8/23,2016,8,23,2,0,0,2016/8/24,2016/8/22,2016/7/23,0,0,20638372.0,6041351.0,3252.0,1272202.0,406862.0,9019747.0,4861337.0,1204864.0,14888975.0,8256138.0,2607052.0,611839.0,294966.0,3548144.0,107654.0,4458624.0,2016-08-23
2016/8/25,168,2016/8/24,2016,8,24,3,0,0,2016/8/25,2016/8/23,2016/7/24,0,0,20201637.0,5942921.0,3087.0,1258214.0,383799.0,8716678.0,4777621.0,840234.0,14433360.0,8213942.0,2623500.0,532155.0,258939.0,3617394.0,108573.0,4435462.0,2016-08-24
2016/8/26,190,2016/8/25,2016,8,25,4,0,0,2016/8/26,2016/8/24,2016/7/25,0,0,21843781.0,6429778.0,3354.0,1292785.0,386917.0,9617863.0,4994698.0,847799.0,15399179.0,8495598.0,2841608.0,646509.0,260600.0,3671409.0,136072.0,4512098.0,2016-08-25
2016/8/27,161,2016/8/26,2016,8,26,5,0,0,2016/8/27,2016/8/25,2016/7/26,0,0,20131130.0,6935953.0,3392.0,1284993.0,353266.0,8879960.0,4920935.0,780390.0,14828799.0,8567605.0,2547897.0,568154.0,235762.0,3711114.0,134142.0,4555849.0,2016-08-26
2016/8/28,191,2016/8/27,2016,8,27,6,1,0,2016/8/28,2016/8/26,2016/7/27,0,0,14968205.0,5203471.0,0.0,594848.0,192571.0,6242645.0,4493417.0,290866.0,9143408.0,6596418.0,1505640.0,203140.0,84659.0,1655900.0,61928.0,4281741.0,2016-08-27
2016/8/29,151,2016/8/28,2016,8,28,7,1,0,2016/8/29,2016/8/27,2016/7/28,0,0,14317842.0,4674469.0,0.0,550275.0,154954.0,5704507.0,4514950.0,284381.0,8205378.0,6414794.0,1404456.0,178863.0,81876.0,1535968.0,55175.0,4215029.0,2016-08-28
2016/8/30,161,2016/8/29,2016,8,29,1,0,0,2016/8/30,2016/8/28,2016/7/29,0,0,20097315.0,7289252.0,3411.0,1315901.0,370966.0,9326692.0,4929879.0,960737.0,15467387.0,8600881.0,2326414.0,676502.0,292967.0,4129059.0,107376.0,4446373.0,2016-08-29
2016/8/31,156,2016/8/30,2016,8,30,2,0,0,2016/8/31,2016/8/29,2016/7/30,0,0,19869360.0,6582800.0,3074.0,1345385.0,406960.0,9164845.0,4932750.0,1040789.0,15026492.0,8406705.0,2237025.0,553470.0,289684.0,3897965.0,105080.0,4558519.0,2016-08-30
2016/9/1,220,2016/8/31,2016,8,31,3,0,1,2016/9/1,2016/8/30,2016/7/31,0,0,20634793.0,6308502.0,3162.0,1390885.0,370488.0,9295692.0,5131117.0,894218.0,15626739.0,8526614.0,2356350.0,563114.0,270520.0,3964816.0,108731.0,4675541.0,2016-08-31
2016/9/2,181,2016/9/1,2016,9,1,4,0,0,2016/9/2,2016/8/31,2016/8/1,0,0,21740630.0,6302611.0,3231.0,1367442.0,390358.0,9203993.0,5970286.0,907091.0,15401674.0,8362567.0,2847607.0,508544.0,276420.0,4055915.0,110366.0,5273639.0,2016-09-01
2016/9/3,205,2016/9/2,2016,9,2,5,0,0,2016/9/3,2016/9/1,2016/8/2,0,0,21448812.0,6030202.0,3204.0,1277448.0,368928.0,9354275.0,5662667.0,799602.0,14833533.0,8440614.0,2823035.0,634630.0,242645.0,3487919.0,99918.0,5231531.0,2016-09-02
2016/9/4,160,2016/9/3,2016,9,3,6,1,0,2016/9/4,2016/9/2,2016/8/3,0,0,16822378.0,4147019.0,1.0,576243.0,191256.0,6919002.0,5016474.0,301587.0,9282464.0,6644663.0,2006242.0,227132.0,90929.0,1735636.0,55243.0,4740777.0,2016-09-03
2016/9/5,162,2016/9/4,2016,9,4,7,1,0,2016/9/5,2016/9/3,2016/8/4,0,0,15871298.0,3854833.0,0.0,506263.0,157603.0,6198813.0,4872836.0,282169.0,8329143.0,6448944.0,1809560.0,182518.0,83706.0,1576964.0,52089.0,4576627.0,2016-09-04
2016/9/6,203,2016/9/5,2016,9,5,1,0,0,2016/9/6,2016/9/4,2016/8/5,0,0,22761988.0,6469414.0,2868.0,1229050.0,373638.0,10044897.0,5350571.0,970886.0,15956522.0,8902048.0,3035882.0,683111.0,298703.0,3786735.0,103385.0,4874610.0,2016-09-05
2016/9/7,163,2016/9/6,2016,9,6,2,0,0,2016/9/7,2016/9/5,2016/8/6,0,0,20718506.0,5949904.0,2868.0,1184629.0,408361.0,9245994.0,5142047.0,986291.0,14921915.0,8207426.0,2760629.0,659578.0,282863.0,3462918.0,102603.0,4847070.0,2016-09-06
2016/9/8,170,2016/9/7,2016,9,7,3,0,0,2016/9/8,2016/9/6,2016/8/7,0,0,19454828.0,5742202.0,3205.0,1136035.0,431271.0,8891232.0,5016615.0,856832.0,14045559.0,8067606.0,2385563.0,944332.0,257395.0,3327831.0,99450.0,4767234.0,2016-09-07
2016/9/9,159,2016/9/8,2016,9,8,4,0,0,2016/9/9,2016/9/7,2016/8/8,0,0,20476785.0,6117664.0,3149.0,1150557.0,385703.0,9461549.0,5118982.0,859189.0,14620978.0,7957975.0,2548728.0,590696.0,255260.0,3435505.0,104037.0,4884976.0,2016-09-08
2016/9/10,176,2016/9/9,2016,9,9,5,0,0,2016/9/10,2016/9/8,2016/8/9,0,0,21498028.0,6492352.0,3553.0,1219651.0,369747.0,9593195.0,6315039.0,799414.0,15367013.0,8673914.0,2635227.0,566286.0,238588.0,3527045.0,93460.0,5096853.0,2016-09-09
2016/9/11,179,2016/9/10,2016,9,10,6,1,0,2016/9/11,2016/9/9,2016/8/10,0,0,17488770.0,4491973.0,0.0,584028.0,201363.0,7243235.0,6010234.0,319865.0,10120027.0,6895536.0,1885114.0,207594.0,94448.0,1774473.0,54145.0,5181916.0,2016-09-10
2016/9/12,180,2016/9/11,2016,9,11,7,1,0,2016/9/12,2016/9/10,2016/8/11,0,0,15213396.0,3829548.0,3.0,488634.0,156472.0,6201755.0,5011764.0,295641.0,8197525.0,6456872.0,1622876.0,177218.0,87293.0,1547209.0,54052.0,4605285.0,2016-09-11
2016/9/13,174,2016/9/12,2016,9,12,1,0,0,2016/9/13,2016/9/11,2016/8/12,0,0,22553750.0,6877100.0,3191.0,1187081.0,404070.0,10336060.0,5490845.0,984184.0,16513050.0,9001613.0,2864811.0,762367.0,305267.0,3864260.0,101795.0,4871870.0,2016-09-12
2016/9/14,158,2016/9/13,2016,9,13,2,0,0,2016/9/14,2016/9/12,2016/8/13,0,0,21509967.0,6652453.0,3181.0,1220927.0,364958.0,9860144.0,5095169.0,925228.0,15648188.0,8763572.0,2744731.0,648888.0,262140.0,3557314.0,106230.0,5023376.0,2016-09-13
2016/9/15,189,2016/9/14,2016,9,14,3,0,0,2016/9/15,2016/9/13,2016/8/14,0,0,23265226.0,7256405.0,3802.0,1275122.0,327664.0,11122698.0,5426818.0,789365.0,17004389.0,9636915.0,2434004.0,661173.0,234562.0,4016722.0,98568.0,5827263.0,2016-09-14
2016/9/16,171,2016/9/15,2016,9,15,4,0,0,2016/9/16,2016/9/14,2016/8/15,0,0,15044925.0,3851313.0,0.0,605859.0,146426.0,5920936.0,4608959.0,245148.0,7737650.0,6603132.0,1189117.0,286885.0,66622.0,1603893.0,53144.0,8253834.0,2016-09-15
2016/9/17,151,2016/9/16,2016,9,16,5,0,0,2016/9/17,2016/9/15,2016/8/16,0,0,14404463.0,3707377.0,0.0,488212.0,140304.0,5792313.0,4648411.0,275191.0,8195139.0,5999453.0,1443431.0,286662.0,80185.0,1568491.0,49636.0,4757324.0,2016-09-16
2016/9/18,144,2016/9/17,2016,9,17,6,1,0,2016/9/18,2016/9/16,2016/8/17,0,0,15205925.0,3723647.0,1.0,453066.0,140383.0,6130047.0,4675572.0,284855.0,8384555.0,5954860.0,1663947.0,185836.0,85057.0,1531506.0,50437.0,4665373.0,2016-09-17
2016/9/19,171,2016/9/18,2016,9,18,7,1,0,2016/9/19,2016/9/17,2016/8/18,0,0,21337901.0,5955138.0,3128.0,1090075.0,256628.0,9018829.0,5177511.0,789885.0,14551027.0,7970974.0,2570941.0,224876.0,249710.0,3768529.0,87462.0,4879618.0,2016-09-18
2016/9/20,152,2016/9/19,2016,9,19,1,0,0,2016/9/20,2016/9/18,2016/8/19,0,0,21252394.0,6574077.0,2896.0,1191733.0,375471.0,9758675.0,5254563.0,1047865.0,16204855.0,8381657.0,2556325.0,751774.0,326100.0,3631683.0,100962.0,4883519.0,2016-09-19
2016/9/21,177,2016/9/20,2016,9,20,2,0,0,2016/9/21,2016/9/19,2016/8/20,0,0,21437061.0,6690477.0,3072.0,1178687.0,393968.0,9641971.0,5338891.0,952255.0,15943254.0,8485888.0,2506272.0,511377.0,276243.0,3697327.0,104561.0,5078392.0,2016-09-20
2016/9/22,184,2016/9/21,2016,9,21,3,0,0,2016/9/22,2016/9/20,2016/8/21,0,0,20695501.0,6358186.0,3191.0,1265793.0,372250.0,9226019.0,5215505.0,856174.0,15314683.0,8267302.0,2498254.0,757590.0,256394.0,3729212.0,101716.0,5058382.0,2016-09-21
2016/9/23,188,2016/9/22,2016,9,22,4,0,0,2016/9/23,2016/9/21,2016/8/22,0,0,20507312.0,6292955.0,3282.0,1169098.0,386052.0,9164914.0,5146245.0,845590.0,14978514.0,8212052.0,2547285.0,859444.0,254196.0,3621360.0,103909.0,4958545.0,2016-09-22
2016/9/24,165,2016/9/23,2016,9,23,5,0,0,2016/9/24,2016/9/22,2016/8/23,0,0,21517606.0,6466889.0,3400.0,1232223.0,389224.0,9101374.0,5201150.0,808505.0,15149284.0,8622443.0,2800156.0,675946.0,241683.0,3783164.0,102472.0,5056286.0,2016-09-23
2016/9/25,153,2016/9/24,2016,9,24,6,1,0,2016/9/25,2016/9/23,2016/8/24,0,0,17375459.0,4399474.0,2.0,501104.0,193567.0,6990704.0,4866247.0,307459.0,9754854.0,6838727.0,2015308.0,204794.0,87855.0,1761766.0,54991.0,4919194.0,2016-09-24
2016/9/26,178,2016/9/25,2016,9,25,7,1,0,2016/9/26,2016/9/24,2016/8/25,0,0,17862058.0,4118709.0,5.0,460250.0,165484.0,6782219.0,4835746.0,303864.0,9151137.0,6819389.0,2154815.0,181840.0,86609.0,1642418.0,69696.0,4840927.0,2016-09-25
2016/9/27,162,2016/9/26,2016,9,26,1,0,0,2016/9/27,2016/9/25,2016/8/26,0,0,22450394.0,6933171.0,3523.0,1284298.0,376089.0,10362623.0,5303106.0,1044727.0,16648978.0,9119033.0,2806639.0,718161.0,309259.0,4152533.0,115963.0,5126466.0,2016-09-26
2016/9/28,156,2016/9/27,2016,9,27,2,0,0,2016/9/28,2016/9/26,2016/8/27,0,0,21565973.0,6737400.0,3511.0,1295412.0,393199.0,10315303.0,5279988.0,969125.0,15962094.0,8912169.0,2474960.0,576391.0,282045.0,4062856.0,120139.0,5247566.0,2016-09-27
2016/9/29,157,2016/9/28,2016,9,28,3,0,0,2016/9/29,2016/9/27,2016/8/28,0,0,21522869.0,6759376.0,3446.0,1369641.0,356724.0,10472741.0,5272961.0,905193.0,16172417.0,8887854.0,2321100.0,635152.0,264775.0,4152433.0,138246.0,5236531.0,2016-09-28
